Day,Hour,RingerMode,RingerModeChangedMin,Charging,ChargingChangedMin,ScreenOn,ScreenChangedMin,Proximity,Pitch,MaxAcc,CalledHowManyTimes,TimeSinceLastCall,LastCallPicked,Picked
2,23,Normal,19.53,0,19.53,1,0.42,,0,0.000714,2,1231.08,0,Baseline
3,1,Vibrate,41.18,0,41.18,1,0.3,1,78,0.033119,1,276.18,1,Baseline
3,18,Silent,19.97,0,19.97,1,0.3,,0,0.015302,2,1017.1,0,Baseline
0,19,Vibrate,16.6,0,16.6,1,0.03,,-38,0.982409,1,1224.83,0,Picked
1,9,Vibrate,47.22,0,47.22,1,0.25,1,-48,3.282363,2,406.1,0,Baseline
3,8,Vibrate,7.07,0,48.4,1,0.5,,44,0.021111,1,999.05,0,Baseline
6,11,Silent,6.48,1,6.48,1,0.37,,2,0.022762,1,149.82,0,Baseline
0,12,Vibrate,28.7,0,28.7,1,4.53,1,88,0.00266,2,750.82,1,Baseline
3,19,Vibrate,18.3,1,18.3,1,0.23,,-150,0.007099,3,362.7,0,Baseline
4,10,Silent,1143.03,0,1143.03,0,0.42,1,0,0.002332,1,1360.33,0,Baseline
5,3,Silent,138.13,0,138.13,0,0.18,1,0,0.007714,4,1.18,0,Baseline
0,17,Normal,212.43,0,183.23,0,13.2,1,-121,3.383698,2,198.75,1,Picked
6,18,Normal,461.12,0,357.48,0,0.15,1,-22,3.986081,1,109.22,1,Picked
6,18,Normal,1388.42,0,326.87,0,0.5,1,-71,4.038194,3,325.05,0,Picked
0,18,Normal,0.73,0,70.53,0,3.8,0,-9,0.065849,5,4.85,1,Picked
2,13,Normal,1304.5,0,37.25,0,0.3,1,2,3.638005,1,1087.77,1,Picked
1,8,Normal,588.52,0,22.72,0,0.17,1,-8,3.283834,2,1170.13,1,Picked
1,20,Normal,139.07,0,5.45,0,5.72,0,-3,0.003632,7,483.8,1,Picked
3,15,Vibrate,485.78,1,181.08,0,0.22,0,-1,3.719087,1,1133.98,1,Picked
4,8,Normal,1024.9,0,107.7,0,0.72,0,-1,7.229117,1,1025.57,1,Picked
5,14,Normal,108.4,0,14.02,0,13.18,0,-3,0.039788,8,369.45,1,Picked
5,18,Normal,328.23,0,233.85,0,1.3,0,-1,3.561138,1,219.83,1,Picked
6,17,Normal,1290.28,0,118.98,0,0.35,1,-26,0.639631,3,1415.42,1,Picked
1,12,Normal,949.28,0,325.62,0,3.3,1,-27,1.036322,4,1099,1,Picked
1,19,Normal,161.38,0,9.98,0,10.15,,180,0.002032,10,240.68,0,Picked
4,11,Normal,7.98,0,7.98,0,3.65,1,-7,0.01424,1,944.17,1,Baseline
0,15,Normal,328.62,0,1,0,0.97,0,-1,0.039826,1,1391.78,1,Picked
1,18,Normal,244.7,0,2.83,0,1.93,0,-5,3.689084,5,219.97,1,Picked
4,10,Normal,1286.23,0,242.38,0,2.83,0,-1,0.005878,1,931.52,1,Picked
1,19,Normal,207.17,1,141.3,1,0.33,0,180,0.005,12,664.15,0,Baseline
2,9,Normal,1034.78,0,152.28,0,5.42,0,-1,0.05873,13,827.62,0,Picked
0,9,Normal,1105.9,0,172.88,0,0.73,0,-1,0.389963,1,1305.05,1,Picked
0,11,Normal,25.43,0,25.43,0,1.12,1,-8,0.579317,1,1213.63,1,Picked
3,19,Normal,1285.98,1,12.78,1,0.37,0,-5,0.00125,18,61.53,0,Baseline
3,13,Vibrate,293.65,1,26.1,0,1.85,0,0,0.005707,3,1.25,1,Picked
3,15,Normal,1379.97,0,15.13,0,0.58,1,-82,0.601531,1,194.73,1,Picked
1,8,Normal,1129.93,0,88.35,0,1.12,0,-1,3.205706,4,1089.1,0,Picked
1,19,Normal,354.55,0,2.35,0,2.43,0,-5,3.534053,1,664.62,1,Picked
5,20,Vibrate,119.27,0,164.27,1,0.37,1,-13,0.000102,19,691.95,1,Baseline
6,15,Normal,1111.2,0,9.93,0,9.92,0,-3,0.001682,5,317.3,1,Picked
5,15,Normal,357.7,0,351.2,0,0.38,0,-135,0.166242,1,1374.25,1,Picked
0,11,Normal,109.3,0,46.25,0,17.73,,,0,1,1191.22,0,Baseline
3,15,Normal,316.67,0,66.32,0,1.97,0,0,1.440215,1,1291.97,1,Picked
0,19,Normal,555.95,0,10.5,0,10.48,0,-17,3.761501,24,426.28,1,Picked
3,15,Normal,209.5,1,49.25,0,1.6,0,20,1.162442,25,1187.73,1,Picked
5,10,Normal,760.7,0,128.6,0,11.02,0,-62,7.985191,26,1103.6,1,Picked
2,10,Normal,1258.72,0,194.27,0,3.58,0,0,0.065609,6,1146.97,1,Picked
4,16,Normal,215.75,0,1.07,1,0.03,0,-98,3.498375,5,62.38,1,Picked
4,20,Normal,446.13,1,33.42,0,0.17,0,-3,4.577516,1,230.38,1,Picked
4,22,Normal,551.72,0,91.53,0,0.25,0,0,0.005994,3,91.05,1,Picked
0,9,Normal,1200.87,0,102.33,0,0.68,0,69,0.00049,2,1168.28,1,Picked
0,9,Normal,1244,0,16.52,0,4.55,0,75,0.390181,1,43.13,1,Picked
1,17,Normal,1140.58,1,16.57,0,0.3,0,-4,0.140902,1,470.23,0,Picked
1,20,Normal,1299.07,0,33.5,1,0.35,0,-2,0.289856,29,158.48,1,Baseline
2,16,Normal,1053.37,0,18.7,0,0.53,0,-74,0.045109,6,1192.63,1,Picked
2,19,Normal,1219.48,0,49.05,0,0.87,1,-70,0.236981,31,166.12,1,Picked
0,11,Normal,70.58,0,309.8,0,0.82,1,-24,3.963841,1,1133.67,1,Picked
0,16,Normal,325.55,0,78.95,0,0.38,1,-109,0.067785,1,254.97,1,Picked
2,16,Normal,357.62,1,91.2,0,1.07,,-18,0.442938,1,14.27,1,Picked
3,10,Normal,5.97,0,247.68,0,2.87,0,-2,1.896231,2,166.3,1,Picked
4,8,Normal,1280.47,0,75.85,0,0.73,0,-3,0.129166,7,1250.3,1,Picked
1,16,Normal,351.28,0,137.13,0,0.57,1,-1,5.580826,8,39.43,1,Picked
2,12,Normal,101.72,0,338.8,0,0.1,1,-32,1.09473,2,1190.43,1,Picked
0,21,Normal,506.27,0,7.92,0,7.92,0,-4,4.565701,32,369.9,1,Picked
2,16,Normal,54.17,0,54.17,0,0.62,0,-75,0.115782,3,389.65,1,Picked
4,21,Normal,281.15,0,11,0,10.98,0,-3,0.005281,33,277.18,1,Picked
0,15,Vibrate,473.03,0,730.77,0,0.82,0,-55,0.004553,2,1.02,0,Baseline
0,16,Vibrate,492.52,0,750.25,1,0.48,0,-55,0.004898,3,19.48,0,Baseline
0,16,Vibrate,526.38,0,784.12,1,0.33,0,-55,0.001931,4,33.87,0,Baseline
0,19,Vibrate,655.07,0,912.8,0,54.05,0,-2,0.001874,3,128.68,0,Baseline
0,19,Vibrate,685.9,0,943.63,0,84.88,0,-2,0.000716,4,30.83,0,Baseline
0,20,Vibrate,724.58,0,982.32,1,0.03,0,-56,0.010572,1,38.68,0,Picked
1,5,Normal,28.98,0,28.98,1,0.47,0,0,0.006511,1,587.38,1,Baseline
4,11,Normal,15.4,0,15.4,1,0.08,0,-1,0.019286,1,93.32,0,Picked
5,10,Normal,18.77,0,18.77,1,0.03,0,-11,0.228042,2,51.2,1,Picked
5,21,Normal,0.07,0,0.07,1,0.07,0,0,0.010961,4,38.5,1,Baseline
5,21,Normal,24.57,0,0.18,1,0.35,0,6,0.006794,1,24.5,0,Picked
5,22,Normal,3.18,0,3.18,0,0.15,0,0,4.863948,5,60.15,1,Picked
6,18,Vibrate,28.6,0,28.6,1,0.42,0,-41,0.230636,4,34.45,1,Picked
6,20,Vibrate,113.95,0,113.95,1,0.33,0,-3,0.046361,6,110.78,1,Baseline
0,10,Normal,6.35,0,6.35,0,0.08,1,-15,4.358162,2,155.83,1,Picked
0,11,Normal,72.2,0,72.2,1,0.1,0,0,0.022464,8,0.42,0,Baseline
0,12,Normal,73.67,0,73.48,0,1.68,0,6,0.041926,9,81.85,1,Picked
0,13,Normal,14.32,0,14.32,0,3.53,0,-54,0.001716,2,7.22,1,Picked
0,14,Normal,9.5,0,9.5,0,1.05,0,0,0.002735,1,68.88,1,Picked
0,14,Normal,16.63,0,16.63,0,0.92,0,6,0.608085,2,7.13,1,Picked
0,14,Normal,25.62,0,25.62,0,0.52,0,-1,0.011296,1,8.98,1,Picked
0,17,Normal,59.43,0,59.43,0,1.53,1,3,5.193657,1,16.75,1,Picked
0,17,Normal,14.15,0,14.15,0,0.38,0,-46,0.002945,13,19.13,1,Picked
0,18,Normal,69.27,0,69.27,0,0.45,1,-14,0.58856,3,42.48,1,Picked
1,2,Normal,21.1,1,21.1,0,0.3,0,-2,0.068478,14,298.6,1,Picked
1,5,Normal,11.33,0,11.33,1,3.52,1,-9,0.01067,1,111.93,1,Baseline
1,11,Normal,30.57,0,30.57,1,0.03,1,-20,0.060288,1,7.3,1,Picked
2,7,Normal,1.45,0,1.45,1,0.22,0,0,0.007312,2,1208.6,1,Baseline
2,12,Normal,36.92,0,36.92,0,0.38,1,-17,0.428822,2,228.3,0,Picked
2,12,Normal,41.38,0,41.38,1,0.03,1,-14,0.559478,3,4.47,1,Picked
2,13,Normal,6.88,0,6.88,0,1.77,0,-1,0.000366,17,29.72,1,Picked
2,14,Normal,39.62,0,39.62,0,0.3,0,-43,0.001268,5,8.25,1,Picked
2,17,Vibrate,45.38,0,45.38,0,0.15,0,-107,0.038913,20,29.2,0,Picked
2,19,Vibrate,53.4,0,53.4,1,0.5,0,0,0.050536,3,23.03,0,Baseline
2,19,Vibrate,53.9,0,53.9,0,0.08,0,0,0.549581,4,0.5,0,Picked
3,8,Normal,27.35,0,27.35,0,0.47,0,-23,0.003061,5,696.68,1,Picked
3,10,Vibrate,2.93,0,2.93,1,0.45,1,-3,0.010144,1,44.95,0,Baseline
3,11,Vibrate,44.8,0,44.8,1,0.42,1,-178,0.016032,23,1.28,0,Baseline
3,11,Silent,4.95,0,4.95,1,0.83,1,-179,0.010011,8,16.1,0,Baseline
3,12,Silent,8.48,0,8.48,0,0.48,1,122,0.050062,25,65.62,0,Picked
3,17,Silent,43.98,0,43.98,1,0.05,0,-158,0.113563,6,62.47,0,Picked
3,17,Silent,25.58,0,25.58,1,0.08,0,-9,0.023691,1,33.97,1,Baseline
3,19,Silent,5.05,0,5.05,1,5.05,0,0,0.000286,2,2.05,0,Baseline
4,9,Silent,17.3,1,17.3,1,0.45,,0,0.004276,2,633.38,1,Baseline
4,9,Silent,11.28,1,11.28,1,0.5,0,0,0.002616,3,24.58,0,Baseline
4,16,Silent,0.9,0,0.9,1,0.32,0,-1,0.03231,14,0.72,0,Baseline
4,18,Silent,110.92,0,110.92,1,0.48,0,-1,0.002557,4,103.9,0,Baseline
6,10,Vibrate,14.8,0,14.8,1,0.5,1,0,0.064041,1,991.1,0,Baseline
6,13,Vibrate,5.25,0,5.25,1,0.48,1,0,0.008241,2,43.33,0,Baseline
6,15,Vibrate,49.25,0,49.25,1,0.33,1,-159,0.270094,16,124.17,0,Baseline
1,15,Normal,54.1,0,54.1,0,0.98,0,-6,0.024083,18,62.02,1,Picked
1,16,Normal,116.9,0,116.9,1,0.48,1,-29,5.819934,3,61.67,1,Baseline
1,17,Normal,50.37,0,50.37,1,0.42,1,-34,0.156119,19,31.35,1,Baseline
1,17,Normal,58.65,0,58.65,0,0.1,1,12,4.092463,20,8.28,0,Picked
1,18,Normal,17.93,0,17.93,1,0.03,1,-23,4.054291,2,3.85,1,Picked
1,18,Normal,20.42,0,20.42,0,1.1,1,-18,4.1039,1,2.48,1,Picked
1,21,Normal,24.63,0,24.63,1,0.03,1,-75,0.046423,2,75,0,Picked
2,10,Normal,24.63,1,24.63,1,0.47,0,-2,0.003065,31,717.35,0,Baseline
2,12,Normal,60.6,0,60.6,1,0.05,0,-2,0.037834,6,62.8,0,Picked
2,12,Normal,109.73,0,109.73,0,0.12,0,0,0.044285,2,39.72,0,Picked
2,13,Normal,32.2,0,32.2,1,0.03,0,-6,6.671782,33,36.35,0,Picked
2,15,Normal,52.2,0,52.2,1,0.18,1,4,4.887837,1,110.03,1,Picked
3,18,Normal,21.37,0,21.37,0,0.32,0,-36,0.000187,15,48.38,1,Picked
3,18,Normal,32.25,0,32.25,1,0.1,0,0,0.006899,16,10.88,1,Baseline
4,11,Normal,34.02,0,34.02,1,0.03,1,-33,0.014014,36,23.78,1,Picked
4,12,Normal,4.33,0,4.33,0,0.57,1,-7,0.009565,38,22.98,1,Picked
4,12,Normal,14.63,0,14.63,1,0.5,1,-34,0.257091,41,3.7,1,Baseline
4,13,Normal,51.23,0,51.23,1,0.05,1,-44,5.743296,42,28.17,1,Picked
4,14,Normal,42.43,0,42.43,1,0.08,0,-19,0.077155,15,1.92,1,Picked
4,15,Normal,58.75,0,58.75,0,0.35,0,-48,0.055145,44,14.2,1,Picked
4,18,Normal,4.2,0,4.2,1,0.03,1,-16,0.006922,24,59.85,1,Picked
4,21,Normal,38.5,0,38.5,1,0.2,0,-2,0.037154,47,177.5,1,Baseline
4,21,Normal,41.43,0,41.43,1,0.48,0,-1,0.002013,49,0.9,0,Baseline
4,21,Normal,42.8,0,42.8,1,0.18,0,-1,0.110131,50,1.37,0,Picked
4,22,Normal,50.17,0,50.17,0,0.72,0,-12,0.064302,53,46.12,1,Picked
5,9,Normal,7.93,0,7.93,1,0.5,0,3,0.048621,2,0.75,0,Baseline
5,11,Normal,78.72,0,78.72,1,0.03,0,3,0.000508,26,131.28,0,Picked
5,20,Normal,36.78,0,22.57,0,0.82,0,0,0.002355,27,257.35,1,Picked
5,21,Normal,3.75,0,3.75,0,0.1,0,-42,0.007739,19,14.85,1,Picked
6,10,Normal,22.1,0,22.1,0,0.35,0,0,4.363326,30,4.88,0,Picked
6,11,Normal,25.6,0,25.6,1,0.03,0,-47,4.554239,31,32.12,1,Picked
6,17,Normal,23,0,23,0,0.53,0,-34,0.209935,55,116.72,1,Picked
0,8,Normal,5.13,0,5.13,0,0.35,0,0,0.00888,1,914.4,1,Picked
0,8,Normal,10.25,0,10.25,0,0.3,0,-7,1.18488,6,1.47,1,Picked
0,9,Normal,17.83,0,17.83,0,2.78,0,-14,0.031676,5,62.63,1,Picked
0,10,Normal,71.58,0,71.58,1,0.03,0,-69,0.208276,9,53.75,1,Picked
0,11,Normal,11.23,0,11.23,1,0.03,0,-20,0.004097,3,23.68,1,Picked
0,11,Normal,21.7,0,21.7,1,0.03,0,-24,6.209657,10,10.47,1,Picked
0,11,Normal,37.15,0,37.15,1,0.27,0,-1,0.046649,57,0.55,0,Baseline
0,15,Normal,18.45,0,18.45,0,0.15,0,-40,0.024669,33,56.6,1,Picked
0,17,Normal,63.82,0,63.82,0,7.53,1,1,4.464101,4,75.33,1,Picked
0,19,Normal,10.08,0,10.08,0,0.88,1,-8,0.045919,36,69.87,1,Picked
0,19,Normal,15,0,15,1,0.05,1,-8,0.045919,61,4.92,1,Picked
1,9,Normal,33.07,0,33.07,0,0.3,1,-3,4.890787,2,666.82,1,Picked
1,10,Normal,47.88,0,47.88,0,1.38,1,-49,0.043088,3,1.72,1,Picked
1,13,Normal,51.03,0,51.03,0,0.1,1,170,0.020639,39,4.1,1,Picked
1,16,Normal,23.97,0,23.97,1,0.03,1,0,4.76673,63,29.68,1,Picked
1,22,Normal,39.23,0,39.23,0,0.52,0,-10,0.019593,21,130.32,1,Picked
2,9,Normal,13.62,1,0.22,1,0.22,0,0,0.052904,42,25.88,1,Picked
2,10,Normal,12.57,0,0.55,0,0.52,0,-28,0.004987,43,3.42,0,Picked
2,10,Normal,9.23,0,9.23,1,0.23,0,0,1.299347,1,27.95,1,Picked
2,15,Normal,36.67,0,36.67,1,0.1,0,-22,0.002555,5,13.78,1,Baseline
2,17,Normal,54.53,0,54.53,0,0.75,0,-18,0.059052,33,70.43,1,Picked
2,18,Normal,36.85,0,36.85,1,0.47,1,-33,0.003392,44,86.27,1,Baseline
2,19,Normal,84.82,0,84.82,1,0.03,1,-6,0.031217,6,45.67,1,Picked
3,0,Normal,41.32,0,41.32,1,0.5,0,0,0.01141,18,9.47,0,Baseline
3,9,Normal,42.68,0,42.67,1,0.43,0,0,0.002749,8,563.8,0,Baseline
3,9,Normal,0.33,0,0.33,1,0.33,0,0,0.01074,9,0.77,0,Baseline
3,11,Normal,4,0,4,1,0.05,0,0,0.005513,5,1.13,0,Picked
3,17,Normal,71.43,0,71.43,1,0.03,1,-10,0.154051,6,122.88,1,Picked
4,8,Normal,4.5,0,4.5,1,0.05,1,-38,0.002274,65,902.5,1,Picked
4,21,Normal,7.42,0,7.42,0,0.15,0,-38,0.039823,68,227.85,1,Picked
4,21,Normal,15.67,0,15.67,0,1.83,0,-59,0.019327,35,8.25,1,Picked
4,21,Normal,29.45,0,29.45,1,0.45,1,-3,0.025657,36,13.78,1,Baseline
4,21,Normal,43.65,0,43.65,1,0.47,1,-179,0.061376,10,11.17,0,Baseline
5,10,Normal,34.22,0,25.9,1,0.05,1,-27,0.014329,38,20.15,1,Picked
5,11,Normal,47.33,0,39.02,1,0.48,0,-31,0.012772,1,13.12,1,Baseline
5,11,Normal,51.97,0,43.65,1,0.4,0,1,0.005208,21,4.63,0,Baseline
5,11,Normal,3.47,0,3.47,1,0.03,0,1,4.135787,22,8.1,0,Picked
5,18,Normal,7.77,0,0.35,1,0.03,0,-14,0.025219,4,246.22,1,Picked
5,20,Normal,39.85,0,39.85,1,0.03,1,-77,5.239982,10,96.88,1,Picked
5,22,Normal,11.17,1,5.48,1,0.1,0,16,4.663926,7,145.8,1,Picked
6,11,Normal,3.33,0,0.47,0,0.45,0,0,0.000036,49,3.12,0,Picked
6,13,Normal,6.15,0,6.15,0,0.13,0,-115,0.012587,24,85.82,0,Picked
6,14,Normal,13.25,0,13.25,0,0.42,0,-41,4.41342,1,55.72,1,Picked
6,19,Normal,85.1,0,4.25,0,4.23,0,-51,0.002642,12,304.08,1,Picked
0,8,Normal,100.25,0,100.25,1,0.07,1,-52,7.938214,11,777.32,1,Baseline
0,11,Normal,27.2,0,17.17,1,0.03,0,-65,0.005041,13,102.62,1,Picked
0,14,Normal,27.97,1,27.97,0,0.9,0,-3,0.006239,14,73.92,0,Picked
0,15,Normal,0.63,1,0.63,0,0.35,1,-165,0.038112,69,48.32,1,Picked
0,20,Vibrate,75.63,0,75.63,0,3.28,0,-66,4.906914,12,346.6,1,Picked
1,10,Normal,1,0,1,0,0.38,0,-68,0.082043,70,2.2,1,Picked
1,12,Normal,48.3,0,48.3,1,0.47,1,-51,0.003286,50,98.82,1,Baseline
1,12,Normal,20.8,0,20.8,0,0.83,1,32,0.136246,52,18.85,0,Picked
1,13,Normal,35.33,0,35.33,1,0.45,1,-20,0.068807,5,14.53,1,Baseline
1,13,Normal,36.98,0,36.98,1,0.35,1,-176,0.07055,7,0.92,0,Baseline
1,14,Normal,28.4,0,28.38,1,0.03,1,0,4.25607,9,53.85,1,Picked
1,18,Normal,29.33,0,29.33,0,0.93,1,-26,0.009993,27,71.8,1,Baseline
1,21,Normal,27.05,0,10.83,0,0.82,1,-99,0.015677,15,194.62,1,Picked
2,11,Normal,47.72,0,47.72,0,0.33,0,-36,0.056561,71,44.37,0,Picked
2,11,Normal,58.87,0,58.87,1,0.03,0,-42,4.243345,3,2.3,0,Picked
2,11,Normal,71.57,0,71.57,0,0.13,0,-17,0.016507,1,12.7,1,Picked
2,13,Normal,0.08,0,0.08,1,0.08,0,-2,0.000767,73,61.35,1,Baseline
2,17,Vibrate,93.75,0,93.75,1,0.47,0,-23,0.031339,4,84.18,1,Baseline
2,17,Vibrate,5.45,0,5.45,0,0.23,0,-2,0.03063,4,6.82,1,Picked
3,8,Normal,0.87,0,0.87,0,0.05,1,-5,0.027081,15,630.67,1,Picked
3,11,Normal,44.05,0,42.38,0,0.75,0,-24,0.061098,1,172.2,1,Picked
3,11,Normal,18.15,0,18.15,1,0.47,0,-10,0.001206,5,47.35,1,Baseline
3,12,Normal,36.55,0,36.55,0,3.82,0,-68,0.469463,80,11.55,1,Picked
3,13,Normal,33.98,0,33.98,1,0.47,0,-1,0.004041,82,2.93,0,Baseline
3,15,Normal,145.27,0,145.27,1,0.18,0,-1,0.010076,25,14.2,0,Picked
3,17,Normal,3.28,0,7.75,1,0.13,1,-33,0.092117,26,17.37,1,Picked
3,18,Normal,38.18,0,42.65,0,1.57,0,0,5.047411,84,22.07,0,Picked
3,18,Normal,44.05,0,48.52,0,0.98,0,-26,0.017442,85,2.65,1,Picked
3,19,Normal,36.98,0,36.98,0,0.22,0,-35,0.047781,53,39.07,1,Picked
4,9,Normal,36.65,0,23.2,0,1.1,0,0,0.00246,54,22.88,1,Picked
4,12,Normal,55.68,1,24.62,1,0.5,0,-1,0.010491,22,7.17,0,Baseline
5,21,Vibrate,34.4,0,34.4,0,0.88,0,0,0.001468,56,106.82,1,Picked
6,10,Vibrate,17.1,0,17.1,1,0.12,0,24,0.009589,5,811.13,1,Picked
6,11,Vibrate,50.13,0,50.13,0,3.4,0,-33,1.879398,7,33.03,1,Picked
6,13,Normal,85.25,0,85.25,1,0.03,0,-37,0.002755,6,168.25,1,Baseline
0,9,Normal,10.93,1,10.93,1,0.03,0,0,0.00282,3,836.22,0,Picked
0,10,Normal,61.28,0,57.9,0,0.25,1,-28,0.048492,21,57.47,1,Picked
0,11,Normal,13.4,1,13.4,1,0.48,0,-29,4.515172,31,16.1,1,Baseline
0,11,Normal,10.43,1,10.43,0,1.65,0,0,0.050009,6,32.68,0,Picked
1,15,Normal,117.73,0,117.73,1,0.05,0,-37,0.007424,10,223.05,1,Picked
1,20,Normal,8.32,0,8.32,0,0.45,0,67,0.186241,35,47.72,0,Picked
1,21,Normal,49.87,0,49.87,1,0.1,0,-25,0.007706,60,3.37,1,Picked
2,10,Normal,39.4,0,39.4,0,0.45,0,-68,0.071421,1,653.1,1,Picked
2,10,Normal,39.73,0,39.73,1,0.35,0,-23,0.009955,4,0.33,1,Baseline
2,11,Normal,29.05,0,29.05,1,0.13,1,57,8.53113,63,0.58,0,Baseline
2,13,Normal,3.42,0,3.42,0,0.5,1,-8,5.722805,36,31.73,1,Picked
2,15,Normal,3.48,0,3.48,1,0.03,0,-26,0.541459,94,13.65,1,Picked
2,16,Normal,30.08,0,30.08,0,1.07,0,-42,0.013157,38,1.28,1,Picked
2,17,Normal,2.87,0,2.87,0,0.15,1,-24,4.273975,97,7.53,1,Picked
3,10,Normal,7.23,0,7.23,0,0.43,0,2,0.029816,1,1051.48,1,Picked
3,16,Normal,6.25,0,6.25,0,0.42,1,-27,0.009838,99,1.97,1,Picked
3,16,Normal,14.47,0,14.45,0,8.07,,,0,2,20.6,1,Baseline
3,16,Normal,21.32,0,21.3,0,5.45,0,-2,0.036476,5,6.17,0,Picked
3,18,Normal,68.38,0,68.38,1,0.1,1,-5,0.002696,30,113.57,1,Picked
3,19,Normal,6,0,6,0,0.08,0,-36,0.003073,1,13.95,1,Picked
3,19,Normal,12.07,0,12.07,1,0.03,0,0,0.050244,31,6.07,1,Picked
3,23,Normal,7.82,0,7.82,1,0.03,1,0,5.36142,69,18.2,1,Picked
4,4,Normal,10.6,0,10.6,0,0.35,1,0,4.211082,8,4.9,1,Picked
4,11,Normal,42,0,42,1,42,1,179,0.016752,12,223.52,0,Baseline
4,12,Normal,51.72,0,51.72,0,3.43,1,-145,4.202243,13,61.93,0,Picked
6,21,Normal,42.55,0,42.55,0,0.85,0,-50,0.172308,3,260.07,1,Picked
0,9,Normal,49.58,0,49.58,1,0.38,1,-14,0.004378,2,627.62,1,Baseline
0,9,Normal,81.42,0,81.42,1,0.48,1,-8,0.002513,1,21.52,0,Baseline
0,9,Normal,82.33,0,82.33,1,0.48,1,-8,0.009242,2,0.92,0,Baseline
0,10,Normal,21.45,0,21.45,1,0.47,1,-8,0.005253,5,41.2,0,Baseline
0,11,Normal,83.15,0,83.15,1,0.03,0,-58,0.00415,4,1.02,1,Picked
1,8,Normal,22.15,0,22.15,0,2.18,0,0,4.146049,1,1114.08,1,Picked
1,13,Normal,33.1,0,33.1,0,0.5,1,-9,6.779419,101,8.8,1,Picked
1,17,Normal,27.67,0,17.5,0,2.75,1,-32,0.652762,102,208.2,1,Picked
2,10,Normal,47.52,0,34.12,0,4.05,1,-21,0.021593,7,19.78,1,Picked
2,10,Normal,50.28,0,36.88,0,0.17,1,-21,0.021593,7,2.77,1,Picked
2,11,Normal,64.63,0,64.63,1,0.03,1,-1,4.755742,23,69.73,0,Picked
2,13,Normal,25.65,0,25.65,1,0.33,1,97,0.01176,73,45.62,1,Baseline
2,16,Normal,1.17,0,1.17,1,0.58,0,0,0.000156,103,9.45,1,Picked
2,16,Normal,19.45,0,19.45,1,0.32,0,-20,0.027574,24,14.77,1,Baseline
3,8,Normal,18.43,0,18.43,0,0.07,0,-1,0.052484,25,564.38,1,Picked
3,15,Normal,3.48,0,3.48,0,0.48,,-4,0.072277,106,45.8,1,Picked
3,15,Vibrate,24.63,0,33.48,1,0.42,1,-8,0.040184,75,30,1,Baseline
4,8,Vibrate,8.05,0,8.05,0,1.22,0,-7,0.043936,5,22.98,0,Picked
4,12,Normal,6.85,0,6.85,0,1.23,0,171,0.185055,5,67.83,1,Picked
4,12,Normal,15.17,0,15.17,0,0.2,0,-35,0.002099,110,3.4,1,Picked
4,13,Normal,67.47,0,67.47,0,0.7,0,1,0.044511,28,51.33,1,Picked
4,16,Normal,4.72,0,4.72,0,0.45,0,-62,0.000084,76,192,1,Picked
5,8,Vibrate,42,0,42,0,0.52,1,0,0.060768,111,967.95,1,Picked
5,10,Vibrate,91.83,0,91.83,1,0.48,0,-95,0.003526,1,114.05,1,Baseline
5,10,Vibrate,114.92,0,114.92,0,2.68,1,-1,0.092011,1,23.08,0,Picked
5,13,Normal,78.68,0,78.68,0,0.72,0,-26,0.005886,42,156.02,1,Picked
5,17,Normal,41.12,0,41.12,0,0.37,1,-52,0.001373,113,140.6,1,Picked
5,19,Normal,93.97,0,93.97,0,0.8,0,-33,0.003749,43,109.82,1,Picked
5,22,Normal,33.03,0,33.03,1,0.28,0,-2,0.02999,78,38.02,1,Picked
6,8,Normal,43.07,0,43.07,0,0.18,0,-48,0.050996,1,574.7,1,Picked
6,11,Normal,20.43,0,20.43,1,0.28,0,-42,4.461444,116,33.62,1,Baseline
6,12,Normal,22.7,0,22.7,0,1.93,0,-25,0.049846,117,2.27,0,Picked
6,19,Normal,26.13,0,26.13,0,0.52,0,3,0.000126,8,44.85,1,Picked
0,8,Normal,6.87,1,6.87,0,1.02,0,0,4.64005,7,615.88,1,Picked
0,9,Normal,36.37,0,24.58,1,0.53,0,-154,0.172997,10,60.33,1,Picked
0,11,Normal,23.07,0,23.07,0,1.08,0,-35,0.049389,1,3.68,1,Picked
0,11,Normal,39.08,0,39.08,1,0.03,1,-22,0.005641,80,16.02,1,Picked
0,11,Normal,39.5,0,39.5,1,0.45,1,-22,0.005641,3,0.42,1,Picked
0,13,Normal,48.75,0,48.75,0,0.38,1,1,0.005094,2,45.62,0,Picked
0,13,Normal,63.62,0,63.62,1,4.15,1,-2,0.000691,5,14.87,1,Baseline
0,15,Normal,2.45,0,2.45,1,2.45,0,-68,0.002149,20,14.78,1,Picked
0,20,Normal,13.58,0,1.43,0,1.6,0,3,0.000324,10,13.4,1,Picked
1,12,Normal,69.78,0,69.78,1,0.22,1,-14,4.372074,83,120.25,1,Baseline
1,12,Normal,76.17,0,76.17,1,0.17,1,-46,4.117734,84,6.38,0,Baseline
1,14,Normal,62.28,0,62.28,0,0.35,0,-37,0.000433,7,60.87,1,Picked
1,19,Vibrate,47.08,0,47.08,1,0.03,1,-142,6.86444,15,16.68,1,Picked
2,10,Normal,24.1,1,24.1,1,0.57,0,-1,0.07387,48,757.37,1,Picked
